STREET,LT_SHAPE,LND_CNTR,UTLS,LND_SLOPE,BLDG_TYPE,HOUSE_STYLE,OVER_QUAL,RF_STYLE,EXT_QUAL,FNDATN,HEATING,CNTRL_AIR,ELEC,GR_LIV_AREA,FL_BATH,HF_BATH,TTL_RMS_ABV_GRD,FIRE_PLCS,GAR_TYPE,GAR_CARS,PVD_DR,MO_SOLD,SALE_TYPE,SALE_COND,SALE_PRICE
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1786,2,1,6,1,Attchd,2.0,Y,9,WD ,Normal,223500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,938,1,0,5,0,Detchd,1.0,Y,7,WD ,Normal,130250
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,Gd,CBlock,GasA,Y,SBrkr,985,2,0,6,0,Attchd,1.0,Y,11,WD ,Normal,149900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1174,1,0,5,0,Attchd,2.0,Y,5,WD ,Normal,158000
Pave,IR1,Low,AllPub,Mod,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1026,1,0,5,0,Detchd,2.0,Y,10,WD ,Normal,147000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1076,1,1,5,1,Detchd,2.0,Y,9,WD ,Abnorml,143195
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1558,2,0,5,0,Attchd,2.0,Y,8,WD ,Normal,163000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,924,1,0,5,0,Detchd,1.0,Y,4,WD ,Normal,110000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,864,1,0,5,0,Detchd,1.0,Y,5,WD ,Normal,127000
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,780,1,0,4,0,Detchd,1.0,Y,1,WD ,Normal,124900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1795,2,0,7,1,Attchd,2.0,Y,9,WD ,Normal,230000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,2031,2,1,7,1,Attchd,2.0,Y,3,WD ,Normal,237000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1865,2,1,7,1,Attchd,3.0,Y,6,WD ,Normal,235000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2161,2,1,8,1,Attchd,2.0,Y,6,WD ,Normal,230500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1852,2,1,7,2,Attchd,3.0,Y,12,WD ,Normal,230000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2031,2,1,8,1,Attchd,2.0,Y,7,WD ,Normal,222500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,2263,2,1,7,1,BuiltIn,2.0,Y,9,WD ,Normal,287000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,9,Gable,Gd,PConc,GasA,Y,SBrkr,1947,2,1,7,1,BuiltIn,3.0,Y,1,WD ,Normal,274000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1786,2,0,6,1,Attchd,3.0,Y,6,WD ,Normal,300000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,2290,2,1,9,1,Attchd,2.0,Y,5,WD ,Normal,255900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1768,2,1,8,0,Attchd,2.0,Y,7,WD ,Normal,224900
Pave,IR2,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2327,2,1,9,1,BuiltIn,2.0,Y,8,WD ,Normal,240000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1640,2,1,6,0,Attchd,2.0,Y,6,WD ,Normal,183000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1764,2,1,7,1,Attchd,2.0,Y,6,WD ,Normal,207000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1908,2,1,8,1,Attchd,2.0,Y,7,WD ,Normal,210000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,0,Attchd,2.0,Y,3,WD ,Normal,136500
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,0,Attchd,2.0,Y,2,WD ,Normal,145000
Pave,Reg,Lvl,AllPub,Mod,1Fam,1Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1493,2,0,7,1,Attchd,2.0,Y,4,WD ,Normal,208900
Pave,Reg,Lvl,AllPub,Gtl,Duplex,SFoyer,6,Gable,TA,PConc,GasA,Y,SBrkr,1838,2,0,8,0,Attchd,3.0,Y,7,WD ,Abnorml,185000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1536,2,0,7,0,Attchd,2.0,Y,12,WD ,Normal,214000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1710,2,1,8,0,Attchd,2.0,Y,2,WD ,Normal,208500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1445,2,0,6,0,Attchd,2.0,Y,6,WD ,Normal,186500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1436,2,0,8,0,Attchd,2.0,Y,4,WD ,Normal,210000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1582,2,1,6,0,Attchd,2.0,Y,9,WD ,Normal,185900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1234,2,0,7,0,Attchd,2.0,Y,1,WD ,Normal,179900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1564,2,0,6,0,Attchd,3.0,Y,2,WD ,Normal,218836
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1361,2,0,6,0,Attchd,2.0,Y,6,WD ,Normal,193000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1456,2,1,7,1,Attchd,2.0,Y,10,WD ,Normal,189000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,1,Attchd,2.0,Y,5,WD ,Normal,149300
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,1,Attchd,2.0,Y,5,WD ,Normal,141000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,1,Attchd,2.0,Y,1,WD ,Normal,149000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,4,1,Attchd,2.0,Y,6,ConLD,Normal,144500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1092,1,0,6,0,Attchd,1.0,Y,4,COD,Abnorml,123000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,1256,1,1,6,0,Attchd,1.0,Y,6,WD ,Normal,147500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,5,Gable,TA,CBlock,GasA,Y,SBrkr,1033,1,0,6,0,BuiltIn,2.0,Y,4,WD ,Family,165000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1127,1,1,6,1,Detchd,2.0,Y,5,WD ,Normal,135000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,4,Gable,TA,CBlock,GasA,Y,SBrkr,1181,2,0,6,0,Detchd,2.0,Y,4,WD ,Normal,137500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1656,2,1,7,1,BuiltIn,2.0,Y,7,WD ,Normal,165400
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,6,Hip,TA,CBlock,GasA,Y,SBrkr,1117,1,0,6,1,Attchd,2.0,Y,11,WD ,Normal,147000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1398,1,1,6,1,Attchd,2.0,Y,2,WD ,Normal,160500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,PConc,GasA,Y,SBrkr,1132,1,1,5,0,Attchd,2.0,Y,6,WD ,Normal,176000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,Slab,GasA,Y,SBrkr,3820,3,1,11,2,Attchd,2.0,Y,7,WD ,Normal,284700
Pave,IR3,Bnk,AllPub,Gtl,1Fam,2Story,10,Hip,Ex,PConc,GasA,Y,SBrkr,5642,2,1,12,3,Attchd,2.0,Y,1,New,Partial,160000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,SLvl,6,Gable,TA,PConc,GasA,Y,SBrkr,1072,1,0,5,0,Basment,2.0,Y,6,WD ,Normal,148000
Pave,Reg,Bnk,AllPub,Mod,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,930,1,0,5,0,Attchd,1.0,Y,5,WD ,Normal,99000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1200,1,0,6,0,Detchd,1.0,Y,5,WD ,Normal,130500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,PConc,GasA,Y,SBrkr,1470,2,0,7,0,Detchd,1.0,Y,5,WD ,Normal,135000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,PConc,GasA,Y,SBrkr,1393,1,1,8,0,Attchd,1.0,Y,4,WD ,Normal,135500
Pave,Reg,Bnk,AllPub,Mod,1Fam,SLvl,4,Gable,TA,CBlock,GasA,Y,FuseA,1204,1,0,6,0,Basment,1.0,Y,11,WD ,Abnorml,100000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,PConc,GasA,Y,SBrkr,1292,1,1,6,0,Detchd,1.0,N,6,WD ,Normal,108000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,BrkTil,GasA,N,SBrkr,1482,2,0,7,0,Detchd,1.0,P,3,WD ,Normal,140000
Pave,Reg,Bnk,AllPub,Mod,1Fam,2.5Fin,5,Gable,TA,PConc,GasA,Y,SBrkr,2192,2,1,8,1,Detchd,1.0,Y,7,WD ,Normal,179500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,PConc,GasA,Y,SBrkr,1694,2,0,7,1,Detchd,2.0,Y,6,WD ,Normal,136500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,TA,BrkTil,GasA,Y,SBrkr,1424,2,0,7,1,Attchd,1.0,Y,4,WD ,Normal,168000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,BrkTil,GasA,Y,SBrkr,2601,3,1,8,0,BuiltIn,2.0,Y,5,WD ,Normal,189000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2.5Unf,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1920,2,2,10,2,Detchd,2.0,Y,7,WD ,Abnorml,161900
Pave,Reg,Bnk,AllPub,Gtl,1Fam,2Story,6,Gambrel,TA,BrkTil,GasA,Y,SBrkr,1316,1,0,6,1,Detchd,1.0,P,7,WD ,Normal,145000
Pave,IR1,Bnk,AllPub,Mod,1Fam,2.5Fin,6,Gable,TA,BrkTil,GasA,Y,SBrkr,2555,2,0,11,1,Detchd,2.0,Y,9,WD ,Normal,191000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1680,2,0,8,0,Attchd,1.0,Y,3,WD ,Normal,177000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1264,1,0,6,0,Detchd,2.0,Y,1,WD ,Normal,147500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1Story,6,Gable,TA,BrkTil,GasA,N,SBrkr,790,1,0,4,0,Detchd,1.0,Y,4,WD ,Normal,91000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1512,2,0,7,1,Detchd,1.0,P,6,WD ,Normal,231000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,BrkTil,GasA,Y,FuseA,1639,1,0,6,0,Detchd,1.0,Y,3,WD ,Normal,115000
Pave,IR1,HLS,AllPub,Gtl,1Fam,2Story,6,Hip,TA,BrkTil,GasA,Y,SBrkr,1603,1,0,7,1,Attchd,2.0,Y,6,WD ,Normal,138000
Pave,Reg,HLS,AllPub,Mod,1Fam,2Story,7,Gable,TA,BrkTil,GasA,Y,SBrkr,1502,1,1,6,1,Attchd,1.0,P,2,WD ,Normal,149000
Pave,IR1,HLS,AllPub,Mod,1Fam,2Story,6,Hip,TA,CBlock,GasA,Y,FuseA,1660,1,1,6,1,Detchd,1.0,Y,8,WD ,Normal,188700
Pave,IR1,HLS,AllPub,Mod,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1938,2,0,7,1,Detchd,1.0,Y,7,WD ,Normal,198000
Pave,IR1,HLS,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,FuseF,1374,1,0,6,0,Detchd,1.0,Y,3,WD ,Normal,110000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,PConc,GasA,N,FuseA,1091,1,0,5,1,Attchd,1.0,Y,5,WD ,Normal,104000
Pave,IR1,HLS,AllPub,Mod,1Fam,2Story,8,Gable,TA,PConc,GasA,Y,SBrkr,1873,1,1,9,2,Detchd,2.0,Y,6,WD ,Alloca,257076
Pave,IR1,Lvl,AllPub,Mod,1Fam,1.5Fin,8,Gable,TA,CBlock,GasA,Y,SBrkr,3447,3,1,11,2,BuiltIn,3.0,Y,5,WD ,Normal,381000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,7,Gable,Gd,CBlock,GasA,Y,SBrkr,1954,1,1,8,2,Attchd,2.0,Y,5,WD ,Normal,311500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1.5Fin,7,Gable,TA,CBlock,GasA,Y,SBrkr,2161,2,1,8,2,Attchd,2.0,Y,4,WD ,Normal,263400
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,PConc,GasA,Y,FuseA,1898,2,1,7,2,Attchd,2.0,Y,4,WD ,Normal,236500
Pave,IR1,Low,AllPub,Gtl,1Fam,1Story,6,Hip,Gd,CBlock,GasA,Y,SBrkr,1640,1,0,7,1,Detchd,2.0,Y,11,WD ,Normal,224000
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1032,1,0,5,1,Detchd,2.0,Y,12,WD ,Normal,116500
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1556,2,1,6,1,Attchd,2.0,Y,7,COD,Normal,151000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,919,1,0,5,0,Detchd,1.0,P,7,WD ,Normal,126000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1090,1,0,5,0,Detchd,1.0,Y,7,WD ,Normal,120000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Gd,BrkTil,GasA,Y,SBrkr,816,1,0,5,0,Detchd,1.0,Y,6,WD ,Normal,120500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,778,1,0,4,1,Detchd,1.0,Y,2,WD ,Normal,120500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Hip,Fa,CBlock,GasA,Y,SBrkr,1656,1,1,7,1,Attchd,1.0,Y,7,WD ,Normal,126000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,Y,FuseA,912,1,0,5,0,Detchd,1.0,Y,5,WD ,Normal,99500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,FuseA,1955,2,0,7,0,Attchd,1.0,Y,1,WD ,Normal,165500
Pave,Reg,Low,AllPub,Mod,1Fam,1Story,1,Gable,Fa,Slab,Wall,N,FuseA,733,1,0,4,0,Attchd,2.0,N,2,WD ,Abnorml,13100
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,4,Gable,TA,Stone,GasA,N,SBrkr,1361,1,0,6,0,Detchd,1.0,Y,7,WD ,Normal,89000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,4,Gambrel,TA,BrkTil,GasA,N,SBrkr,1317,1,0,6,0,Detchd,1.0,N,7,WD ,Normal,40000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,PConc,GasA,N,FuseA,1049,1,0,5,0,Detchd,1.0,N,5,WD ,Normal,80900
Grvl,Reg,Low,AllPub,Gtl,1Fam,1Story,3,Gable,Fa,CBlock,GasA,Y,SBrkr,894,1,0,6,0,Detchd,3.0,Y,8,ConLD,Normal,81000
Grvl,Reg,Bnk,AllPub,Gtl,1Fam,2Story,4,Gable,TA,Stone,GasA,Y,SBrkr,864,1,1,5,0,Detchd,1.0,N,6,WD ,Normal,65000
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,8,Hip,Ex,PConc,GasA,Y,SBrkr,1652,2,0,5,1,Attchd,2.0,Y,11,New,Partial,392500
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,8,Hip,Ex,PConc,GasA,Y,SBrkr,1648,2,0,5,1,Attchd,2.0,Y,8,New,Partial,294464
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,7,Hip,Gd,PConc,GasA,Y,SBrkr,1646,2,0,5,1,Attchd,2.0,Y,7,WD ,Normal,250000
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1646,2,0,5,1,Attchd,2.0,Y,1,WD ,Normal,275000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2032,3,0,7,0,Attchd,3.0,Y,9,WD ,Normal,300000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1689,2,0,7,2,Attchd,3.0,Y,7,WD ,Normal,271000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,PConc,GasA,Y,SBrkr,1820,2,1,8,1,Attchd,3.0,Y,9,WD ,Normal,213000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1118,1,0,6,1,Attchd,1.0,Y,7,WD ,Normal,171000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1279,2,0,6,2,Detchd,2.0,Y,2,WD ,Normal,171500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1872,2,2,8,0,Attchd,2.0,Y,11,WD ,Abnorml,100000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,PConc,GasA,Y,SBrkr,1689,2,0,6,1,Attchd,2.0,Y,7,WD ,Normal,228500
Grvl,IR1,HLS,AllPub,Sev,2fmCon,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1786,2,0,7,2,Attchd,2.0,Y,8,WD ,Normal,228950
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,7,Gable,Gd,CBlock,GasA,Y,SBrkr,1501,2,0,6,1,Attchd,2.0,Y,7,WD ,Normal,241500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,CBlock,GasA,Y,SBrkr,2898,2,0,10,1,Attchd,2.0,Y,5,COD,Abnorml,287000
Pave,IR1,HLS,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1537,2,0,8,0,Attchd,3.0,Y,4,WD ,Normal,294000
Pave,IR1,HLS,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1646,2,0,7,1,Attchd,3.0,Y,4,New,Partial,293077
Pave,IR1,HLS,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1780,2,1,6,1,Attchd,2.0,Y,1,New,Partial,264966
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,PConc,GasA,Y,SBrkr,1442,2,1,6,0,BuiltIn,2.0,Y,4,WD ,Normal,172500
Pave,IR1,HLS,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1612,2,1,6,0,Attchd,3.0,Y,10,New,Partial,218689
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1495,2,0,8,1,Attchd,2.0,Y,7,WD ,Normal,150000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1651,2,0,7,1,Attchd,2.0,Y,11,WD ,Normal,184000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Gd,CBlock,GasA,Y,SBrkr,1256,2,0,6,1,Attchd,2.0,Y,3,WD ,Normal,180000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,Gd,CBlock,GasA,Y,SBrkr,1509,2,0,5,1,Attchd,2.0,Y,8,WD ,Abnorml,175000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1440,2,0,7,1,Attchd,2.0,Y,6,WD ,Normal,232500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,Gd,PConc,GasA,Y,SBrkr,1675,2,0,6,0,Attchd,2.0,Y,12,WD ,Normal,195000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,2262,2,1,10,2,Attchd,3.0,Y,8,WD ,Normal,305000
Pave,IR1,HLS,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1728,2,0,7,1,Attchd,2.0,Y,1,WD ,Normal,298751
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1964,2,1,7,1,Attchd,3.0,Y,6,WD ,Normal,370000
Pave,IR1,Lvl,AllPub,Gtl,Duplex,SFoyer,7,Gable,TA,PConc,GasA,Y,SBrkr,1344,2,0,8,0,Attchd,4.0,Y,11,WD ,Alloca,209200
Pave,Reg,Lvl,AllPub,Gtl,Duplex,SFoyer,7,Gable,TA,PConc,GasA,Y,SBrkr,1344,2,0,8,0,Attchd,4.0,Y,11,WD ,Alloca,206300
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Hip,TA,PConc,GasA,Y,SBrkr,1189,2,0,4,0,Attchd,2.0,Y,4,WD ,Normal,160500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,4,Gable,TA,CBlock,GasA,Y,SBrkr,1200,1,0,6,0,2Types,3.0,Y,11,ConLD,Normal,173000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,5,Gable,TA,PConc,GasA,Y,SBrkr,1040,1,0,6,0,Attchd,2.0,Y,6,WD ,Normal,124000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,5,Gable,TA,PConc,GasA,Y,SBrkr,1304,1,1,4,1,BuiltIn,1.0,Y,6,WD ,Normal,115000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,5,Gable,TA,PConc,GasA,Y,SBrkr,1475,2,0,6,1,Attchd,1.0,Y,5,WD ,Normal,129500
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,SFoyer,4,Gable,TA,CBlock,GasA,Y,SBrkr,988,1,0,5,0,BuiltIn,1.0,Y,6,WD ,Normal,105000
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,SLvl,4,Gable,TA,CBlock,GasA,Y,SBrkr,988,1,0,4,1,BuiltIn,1.0,Y,7,WD ,Normal,94900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1160,1,0,6,0,Attchd,1.0,Y,2,WD ,Normal,152500
Pave,Reg,HLS,AllPub,Mod,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,FuseA,988,1,0,4,0,Attchd,2.0,N,2,WD ,Normal,113000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,816,1,0,4,0,Attchd,1.0,Y,4,WD ,Normal,128500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,923,1,0,5,0,Attchd,1.0,Y,10,WD ,Normal,119500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,816,1,0,5,1,Attchd,1.0,Y,10,WD ,Normal,130500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,PConc,GasA,Y,SBrkr,816,1,0,4,0,Detchd,2.0,Y,6,WD ,Normal,138000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,845,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,134500
